nni_mean,hr,hr_std,nni_diff,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn,tri_index,fft_ratio,fft_total,lomb_ratio,lomb_total,ar_ratio,ar_total,sd1,sd2,sd_ratio
12.0,0.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2.5,5.0,3.0,11.0,12.0,9.0,0.0,12.0,12.0,10.0,0.0
0.05714285714285714,0.05714285714285714,0.4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.04974599072150299,0.04974599072150299,0.05714285714285714,0.05714285714285714,0.2845026979112075,0.8571428571428571,0.4,0.11428571428571428,0.05714285714285714,0.4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.22857142857142856,0.05714285714285714
3.0,10.0,11.0,10.0,9.0,11.0,11.0,12.0,12.0,8.5,6.0,3.0,7.0,2.0,11.0,10.0,6.0,2.0,7.0,11.0,10.0,3.0
0.4,0.22857142857142856,0.11428571428571428,0.22857142857142856,0.4,0.11428571428571428,0.11428571428571428,0.04974599072150299,0.04974599072150299,0.4755326595969013,1.0,0.3724558699813696,0.8584272902604018,0.22857142857142856,0.11428571428571428,0.22857142857142856,1.0,0.22857142857142856,0.8571428571428571,0.11428571428571428,0.22857142857142856,0.4
0.0,16.0,11.0,0.0,5.0,0.0,0.0,2.0,1.0,0.5,0.0,10.0,10.0,8.0,9.0,7.0,1.0,13.0,0.0,0.0,8.0,15.0
0.02857142857142857,0.02857142857142857,0.4857142857142857,0.02857142857142857,0.4857142857142857,0.02857142857142857,0.02857142857142857,0.10375367752098565,0.057546950874286275,0.042066412206780826,0.02857142857142857,0.6631172453203822,0.6631172453203822,1.0,0.8857142857142857,0.8857142857142857,0.05714285714285714,0.2,0.02857142857142857,0.02857142857142857,1.0,0.05714285714285714
