nni_mean,hr,hr_std,nni_diff,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn,tri_index,fft_ratio,fft_total,lomb_ratio,lomb_total,ar_ratio,ar_total,sd1,sd2,sd_ratio
12.0,0.0,0.0,5.0,1.0,3.0,1.0,12.0,12.0,12.0,12.0,10.5,11.0,3.0,0.0,3.0,12.0,12.0,3.0,3.0,1.0,4.0
0.05714285714285714,0.05714285714285714,0.05714285714285714,0.8571428571428571,0.11428571428571428,0.4,0.11428571428571428,0.04974599072150299,0.05714285714285714,0.04974599072150299,0.05714285714285714,0.15357639654998376,0.11428571428571428,0.4,0.05714285714285714,0.4,0.05714285714285714,0.05714285714285714,0.4,0.4,0.11428571428571428,0.6285714285714286
2.0,10.0,10.0,10.0,7.0,10.0,9.0,10.0,9.0,8.0,6.0,7.0,5.0,1.0,6.0,9.0,2.0,4.0,5.0,10.0,4.0,2.0
0.22857142857142856,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.8571428571428571,0.22857142857142856,0.4,0.21179837830572268,0.4,0.5925602769166511,1.0,0.8571428571428571,0.8571428571428571,0.11428571428571428,1.0,0.4,0.22857142857142856,0.6285714285714286,0.8571428571428571,0.22857142857142856,0.6285714285714286,0.22857142857142856
0.0,16.0,16.0,12.0,15.0,16.0,16.0,7.5,7.0,6.0,5.0,6.5,1.0,1.0,16.0,12.0,0.0,0.0,11.0,16.0,14.0,1.0
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.34285714285714286,0.05714285714285714,0.02857142857142857,0.02857142857142857,1.0,0.8857142857142857,0.6857142857142857,0.4857142857142857,0.7715034091403082,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.4857142857142857,0.02857142857142857,0.11428571428571428,0.05714285714285714
