nni_mean,hr,hr_std,nni_diff,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn,tri_index,fft_ratio,fft_total,lomb_ratio,lomb_total,ar_ratio,ar_total,sd1,sd2,sd_ratio
12.0,0.0,3.0,11.0,4.0,11.0,7.0,9.5,10.0,10.0,11.0,11.0,8.0,3.0,6.0,6.0,7.0,2.0,10.0,11.0,4.0,1.0
0.05714285714285714,0.05714285714285714,0.4,0.11428571428571428,0.6285714285714286,0.11428571428571428,0.8571428571428571,0.2845026979112075,0.22857142857142856,0.22857142857142856,0.11428571428571428,0.1051925051200414,0.6285714285714286,0.4,1.0,1.0,0.8571428571428571,0.22857142857142856,0.22857142857142856,0.11428571428571428,0.6285714285714286,0.11428571428571428
0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,5.5,4.0,2.0,3.0,7.0,4.0,3.0,1.0,5.0,0.0,0.0,2.0,9.0
0.05714285714285714,0.05714285714285714,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.07446183141740546,0.05714285714285714,1.0,0.6285714285714286,0.21179837830572268,0.4,0.8571428571428571,0.6285714285714286,0.4,0.11428571428571428,0.8571428571428571,0.05714285714285714,0.05714285714285714,0.22857142857142856,0.4
0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,1.0,14.0,4.0,6.0,3.0,12.0,0.0,0.0,2.0,16.0
0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.14648918393520854,0.05714285714285714,0.029401048190339642,0.05714285714285714,0.11428571428571428,0.34285714285714286,0.6857142857142857,0.2,0.34285714285714286,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.02857142857142857
