nni_mean,hr,hr_std,nni_diff,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn,tri_index,fft_ratio,fft_total,lomb_ratio,lomb_total,ar_ratio,ar_total,sd1,sd2,sd_ratio
7.0,0.0,0.0,2.0,0.0,1.0,0.0,2.5,4.0,4.0,7.0,3.0,3.0,2.0,0.0,7.0,5.0,4.0,4.0,1.0,1.0,1.0
0.4,0.1,0.1,0.4,0.1,0.2,0.1,0.5065551690490403,1.0,1.0,0.4,0.7,0.7,0.4,0.1,0.4,1.0,1.0,1.0,0.2,0.2,0.2
8.0,4.0,11.0,7.0,6.0,7.0,8.0,8.0,8.0,8.5,9.0,5.5,4.0,6.0,4.0,9.0,2.0,5.0,9.0,7.0,4.0,4.0
0.6285714285714286,0.6285714285714286,0.11428571428571428,0.8571428571428571,1.0,0.8571428571428571,0.6285714285714286,0.5925602769166511,0.6285714285714286,0.47147432485129004,0.4,1.0,0.6285714285714286,1.0,0.6285714285714286,0.4,0.22857142857142856,0.8571428571428571,0.4,0.8571428571428571,0.6285714285714286,0.6285714285714286
0.0,12.0,12.0,11.0,12.0,11.0,12.0,9.0,9.0,10.0,7.0,8.0,7.5,8.0,10.0,3.0,1.0,6.0,8.0,11.0,10.0,8.0
0.05714285714285714,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.05714285714285714,0.3724558699813696,0.4,0.21179837830572268,0.8571428571428571,0.6285714285714286,0.7212766990291557,0.6285714285714286,0.22857142857142856,0.4,0.11428571428571428,1.0,0.6285714285714286,0.11428571428571428,0.22857142857142856,0.6285714285714286
